"5149013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. WIRA DARMA NUSA"
"5150013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV KARYA SEJATI"
"5151013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5152013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Multi Citra Graha"
"5153013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ANEKA DHARMA PERSADA"
"5154013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"pt. suradi sejahtera raya"
"5155013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.PERWITA KONSTRUKSI"
"5156013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CIPTA BUANA SEJATI"
"5157013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5158013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SAKALIKE"
"5159013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.BAYU REKSA ADI"
"5160013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CITRA REKA GRAHA"
"5162013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Braja Nusantara Mandiri"
"5163013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT FAHRENHEIT MULTISARANA"
"5165013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5166013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.PURI ANUGERAH"
"5168013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT KARYA MULTI SEJAHTERA"
"5171013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5172013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Putera Jaya Andalan"
"5174013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT TRIMEDIA MULTIJAYA"
"5175013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5176013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"KARYA CITRA MANDIRI"
"5177013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SURYA PRAGA"
"5178013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"UD ENGGAL MAKMUR"
"5180013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. INTI DELTA EKAPRANA"
"5181013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SANTOSO SHAFANARA"
"5183013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. GLOBAL TERBIT SUKSES"
"5185013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"UD. MARWAH"
"5186013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"UD. PRATAMA MULYA"
"5187013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.Indi Karya"
"5188013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PD Perdana Utama"
"5190013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"Dwi Jaya"
"5191013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"Maju Utama"
"5192013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SINAR JAYA SENTOSA"
"5193013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. EBEN HAEZER"
"5194013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PD Perdana Utama"
"5195013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5196013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5197013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CIPTA BUANA SEJATI"
"5198013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV  ENKORP"
"5199013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ALAM MATARAM SEJAHTRA"
"5200013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ALAM MATARAM SEJAHTRA"
"5201013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ARIF"
"5202013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Multi Citra Graha"
"5204013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5205013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CITRA REKA GRAHA"
"5208013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Soyuren Indonesia"
"5209013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CITRA REKA GRAHA"
"5210013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV MAHANTARA"
"5211013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT Kala Prana konsultan"
"5213013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SUCI KARYA BADINUSA"
"5214013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. GEANARA PRATAMA KONSULTAN"
"5215013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Intishar Karya"
"5216013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.CIPTA EKAPURNA ENGINEERING CONSULTANT"
"5219013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. GEANARA PRATAMA KONSULTAN"
"5220013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. GEANARA PRATAMA KONSULTAN"
"5221013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT Kala Prana konsultan"
"5222013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT Kala Prana konsultan"
"5223013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV TIERENT"
"5224013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ESA YOGYAKARTA"
"5225013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. GEANARA PRATAMA KONSULTAN"
"5226013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5227013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. WIRA DARMA NUSA"
"5228013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5230013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Cikaraya"
"5231013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Cikaraya"
"5232013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5233013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"UD. PRATAMA MULYA"
"5234013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.CIPTA EKAPURNA ENGINEERING CONSULTANT"
"5235013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5237013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV PUTRI SOLO"
"5238013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. AnekaKurnia Utama"
"5244013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.TRIMEGA INDO ABYUDAYA"
"5247013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5248013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ESA YOGYAKARTA"
"5250013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.PRIMA ASRI PRATAMA"
"5252013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"POTENSINDO GLOBAL"
"5253013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5254013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5255013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.WULUH KONSTRUKSI"
"5256013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5257013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Bangun Cipta Persada"
"5258013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. BAYU PRATAMA"
"5259013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CIPTA BUANA SEJATI"
"5260013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV KARYA SEJATI"
"5261013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PERWITA DHITA INSANI"
"5262013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CIPTA BUANA SEJATI"
"5263013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5265013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. S.B.S"
"5267013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. CENDANA ARUM WANGI"
"5268013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5270013";"Jasa Lainnya";"Badan Pemeriksa Keuangan";"PT.TETUKO OASIS PERSADA"
"5271013";"Jasa Lainnya";"Badan Pemeriksa Keuangan";"PT.TETUKO OASIS PERSADA"
"5272013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. NORMA DUTA UTAMA"
"5273013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.Indi Karya"
"5274013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV SINAR SAKA UTAMA"
"5275013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5278013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"UD. PRATAMA MULYA"
"5279013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT Benawa Bima Jaya"
"5280013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5281013";"Pengadaan Barang";"Kementerian Komunikasi Dan Informatika";"CV. YUDHA HARJUNA"
"5283013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"Pradipta Surya Aji"
"5290013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.PERDANA SAMUDRA PERKASA"
"5291013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. POLA DATA CONSULTANT (PDC)"
"5292013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. TRI MATRA"
"5293013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5294013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Samudra Dua"
"5296013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. KARSA PRAWIRA"
"5297013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV MONUMENTAL"
"5298013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV KARYA SEJATI"
"5299013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. WIRA DARMA NUSA"
"5300013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5301013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. YUDHA HARJUNA"
"5310013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT DUTA MAS INDAH"
"5315013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Cita Prima Konsultan"
"5316013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CIPTA BUANA SEJATI"
"5318013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV SINAR SAKA UTAMA"
"5320013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. LANTAR CIPTA MEDIA"
"5323013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV PILAR UTAMA"
"5326013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. PADI MERUNDUK GRAFIKA"
"5329013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. JOGJA MEDIA TELEMATIKA"
"5331013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ARDI TEKINDO PERKASA"
"5332013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Global Utama Indonesia"
"5333013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5335013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"Adhi Jaya Karya"
"5336013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.Karya Manunggal"
"5337013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SINERGI VISI UTAMA"
"5340013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Madya Karya"
"5342013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SECON DWITUNGGAL PUTRA"
"5343013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SCALARINDO UTAMA CONSULT"
"5344013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.BERTHO CHRISANTA BERSAUDARA"
"5346013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. MAHINDRA JAYA"
"5348013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. CITRA SAKTI UTAMA"
"5351013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CANDI SARI"
"5352013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"RAHARJO PUTRO"
"5353013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SAKALIKE"
"5355013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT ARSIGRAPHI"
"5356013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. POLA DATA CONSULTANT (PDC)"
"5358013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. AGUNG SINAR MUKTI"
"5359013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. FIFA JAYA"
"5360013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ASIA ARTANIA RAZIQ"
"5361013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5362013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ALAM MATARAM SEJAHTRA"
"5363013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CITRAMATRA ARDHITAMA"
"5365013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. SURYA PRAGA"
"5367013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. JOGJA MEDIA TELEMATIKA"
"5368013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SAKALIKE"
"5369013";"Jasa Konsultansi Badan Usaha";"Kementerian Pendidikan dan Kebudayaan";"CV. CITRA REKA GRAHA"
"5370013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CAHAYA INDAH"
"5373013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"cv arung samudra"
"5374013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. MAHAMERU"
"5375013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. INDOTAMA MAHESA KARYA"
"5378013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.Karya Manunggal"
"5381013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ARIA GRAHA"
"5383013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5387013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5388013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5392013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV MONJALI ABADI UTAMA"
"5393013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT YOGYA PRESISI TEHNIKATAMA INDUSTRI"
"5398013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5399013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5401013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV KARYA SEJATI"
"5407013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.Mitra Tani"
"5409013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. REKA KUSUMA BUANA"
"5411013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"ATMO PUTRO. CV"
"5412013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. JOGJA MEDIA TELEMATIKA"
"5413013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Tri Patra Konsultan"
"5414013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ESA YOGYAKARTA"
"5416013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV PILAR UTAMA"
"5417013";"Jasa Konsultansi Badan Usaha";"Kementerian Komunikasi Dan Informatika";"PT ARSIGRAPHI"
"5418013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. TRI MAKARYA UTAMI"
"5419013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. GSAANEMER"
"5420013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT.PRADIPTA BHUMI KONSTRUKSI"
"5421013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SLAMET"
"5422013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CANDI SARI"
"5423013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"ATMO PUTRO. CV"
"5424013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. KENCANA JAYA"
"5427013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. CITRA REKA GRAHA"
"5428013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. TRI MATRA"
"5430013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT KERTA GANA"
"5431013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Harrisma Computer"
"5432013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"ALBIS"
"5435013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Yegar Sahaduta"
"5436013";"Pekerjaan Konstruksi";"Kementerian Pendidikan dan Kebudayaan";"CV. TOTALINDO MEDIA"
"5437013";"Jasa Lainnya";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT PURA BARUTAMA"
"5438013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. ADIYUDHA SURYA MATARAM (ASMAT)"
"5439013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"Pradipta Surya Aji"
"5440013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV Wahyu Nugraha"
"5441013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ALAM MATARAM SEJAHTRA"
"5444013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. MATRA KARYA"
"5448013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. PILAR CIPTA SOLUSI INTEGRATIKA"
"5449013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Lintas Cakrawala"
"5452013";"Pekerjaan Konstruksi";"Kementerian Pendidikan dan Kebudayaan";"PT. HERI JAYA PALUNG BUANA"
"5454013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. RICHARDO JAYA"
"5456013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. BINTANG PRATAMA"
"5457013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5462013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. ALAM MATARAM SEJAHTRA"
"5463013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. MUSTAMA PRIMA KONSULTAN"
"5464013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Wastu Anopama"
"5465013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Universal Inti Konstruksi"
"5471013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV.MANUNGGAL"
"5473013";"Pengadaan Barang";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. PRIMA FULL"
"5474013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5475013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SAKALIKE"
"5477013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV KARYA SEJATI"
"5478013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT. Kirana Adhirajasa Indonesia"
"5479013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. BINA USAHA PERTANIAN"
"5482013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"PT WAHYU PRIMA"
"5485013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5486013";"Jasa Konsultansi Badan Usaha";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. Madani Callysta Saibuyun"
"5487013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV MEKARJATI"
"5491013";"Pekerjaan Konstruksi";"Pemerintah Daerah Provinsi D. I. Yogyakarta";"CV. SEJATI GIRI"
